	0
胰头	12
厉害	12
产妇	12
蜂蜜	11
伐	11
针后	11
化扁	11
被打	11
谷丙转氨酶	11
癔病病史	11
蜂	11
刻	11
窝洞	11
长骨	11
谷	11
西地兰	11
红会医院就诊	11
毛囊性丘疹	11
足趾甲改变	11
溴	11
出现颈项部疼痛	11
不够喂养婴儿	11
随机	11
笔	11
以入睡困难及	11
门脉高	11
耵聍	11
点起	11
解决	11
决定	11
幻听	11
挤之	11
红枣	11
制作	11
昏蒙	11
双氯灭痛	11
刚刚	11
足光散	11
监视	11
血崩	11
多卡因	11
剩余	11
隔夜	11
历史	11
排斥	11
菌群	11
项目	11
右侧肾切除术后	11
安宫	11
左边	11
哈乐	11
剥离	11
圆环	11
喜暖	11
曾在仁爱医院就诊	11
要求检查宫颈情况	11
酯片	11
囊壁	11
嗜酸	11
碰到	11
患者误咽	11
剥脱	11
眉心	11
零	11
拉米夫定	11
的病理改变	11
拌	11
脑瘫	11
喊	11
打针	11
己	11
矫正胎龄	11
杆	11
目前做针灸治疗	11
酸菜鱼	11
点多	11
西罗莫司	11
课	11
胸脘满闷	11
关联	11
给与	11
较深	11
屋	11
在留置导尿管已	11
米汤样	11
丧失	11
失去	11
瓣膜替换手术后	11
鸭	11
予抗	11
协调	11
被害妄想	11
无明显诱因出现左肾区疼痛	11
房间	11
风扇	11
墙	11
宿	11
洛贝林	11
历时	11
尺	11
色为黄痰	11
螺内酯	11
肿瘤细胞进入	11
凡	11
负性思维	11
未服	11
家务	11
或消化道感染史	11
年老肾亏	11
左侧输尿管狭窄术后	11
泽	11
已在	11
簇	11
哽咽	11
血痂	11
耐	11
解术	11
扩增	11
不明昆虫咬	11
自知力	11
指端	11
崩	11
尽	11
毛毛虫	11
喉癌	11
叩击	11
呈压榨性	11
复方甘草酸苷	11
非霍奇金淋巴瘤	11
肩膀	11
觉脐	11
乐趣丧失	11
距	11
乙型脑炎	11
蚊子	11
核实孕	11
自覍	11
针剌样	11
岗	11
从未	11
唐	11
行羊膜腔穿刺	11
未专科诊治	11
致康胶囊	11
公园	11
利凡诺引产	11
宫腔黏连	11
拉稀	11
叩痛	11
农	11
喂食	11
皂	11
袜	11
纱	11
医师	11
缝线	11
像	11
连及	11
放入	11
孙子	11
舌体	11
遍身麻木	11
较僵直	11
向左臀部放射	11
扶站	11
清远	11
痘	11
鲜	11
几十	11
夹砂石	11
四联	11
宫内节育器	11
花都	11
为蛋花水样便	11
戒	11
毛糙	11
四会	11
噪	11
均于	11
出租车	11
言语欠清晰	11
蒜	11
做了	11
溏	11
肺总量	11
失功	11
湖	11
小时更换一次卫生巾	11
衰	11
窄	11
但欲	11
自述右上后牙齿烂	11
有蚕豆病病史	11
表达	11
左下后牙进食时	11
钻	11
乡	11
放松	11
四季	11
依约	11
大便黄绿烂	11
强度弱	11
别人	11
液循环系统	11
悸	11
出冷	11
灌	11
泛恶	11
钉	11
前飘影	11
右侧输卵管系膜囊肿剔除术	11
莱	11
匹多莫德	11
排成形黑便	11
发性醛固酮增多	11
蒂	11
龋坏程度浅	11
龋洞位于远中	11
呋塞米	11
睡眠时间歇性呼吸停止	11
坠胀极乳腺胀痛	11
家属送来诊	11
枯萎	11
前牙崩折	11
之不	11
软弱	11
咳黄色黏痰	11
胸廓	11
缝	11
胎龄	11
质粘	11
头痛兼见	11
诉左	11
阴虚者	11
约三分	10
香港	10
极膏	10
患者十日前起	10
复犯	10
举	10
刚出	10
结晶盐沉着	10
省妇幼	10
无咖啡样或鲜红色	10
食指被刀切伤	10
中隔	10
祛斑	10
咬断	10
净后	10
否认糖尿病等其他疾病	10
上举外展活动受限	10
指甲灰黄	10
眉毛	10
伴钙化斑	10
撕	10
舞	10
蛋糕	10
界	10
中孕	10
钢板	10
希罗达	10
牌	10
黑曚	10
咳嗽略减轻	10
水器	10
吸收	10
上消化道钡餐	10
陆续	10
闭口	10
大概	10
皮屑多	10
极低	10
上楼	10
凉油	10
挖空细胞	10
欲不	10
列	10
琵琶露	10
阵法性	10
边缘锐利	10
年底	10
间质崩解	10
硫唑嘌呤	10
橘红	10
房缺	10
窗	10
通静脉通路	10
弥散	10
佝偻病	10
抗毒	10
自述左上牙齿烂	10
仍需	10
桥中	10
双眼球上翻	10
牙齿咬硬物不适	10
外院超声检查提示胎儿	10
抽烟	10
怯寒	10
无异	10
氯氮平	10
丈夫精液检查未	10
恶习	10
右腮腺	10
涨奶	10
素亚	10
乳房柔软	10
脂痂	10
患者于两小时前进餐后突发	10
境	10
争吵	10
帕	10
底裤	10
垂	10
笋	10
雨	10
吹空调	10
持续约十余分钟	10
上午起间	10
得温	10
酚	10
革	10
易位	10
座	10
曾多	10
产期	10
一条	10
桂枝茯苓	10
无咳粉红色粘液痰	10
昨晚又起发热	10
洗剂	10
虹	10
上消	10
起搏器安置术	10
无恻肢体乏力	10
心脏起搏器安装术	10
有返酸嗳气	10
紫杉醇	10
哈	10
忽冷忽热	10
妄想	10
患者于数日前出现右上后牙疼痛	10
即查	10
前列地尔	10
柱	10
医院获得性肺炎	10
左第	10
又排	10
遇到	10
出现左侧脸颊至	10
患者于十余天前开始	10
非特殊类型	10
钢	10
米糊	10
防晒霜	10
以下蹲站起	10
手指运动和	10
回声欠均	10
错	10
搞	10
从高处坠下	10
咸	10
涩感	10
洒	10
量饮白	10
房屋	10
客	10
疏	10
呛	10
橙	10
弯	10
交界	10
糖铁	10
不眀原因	10
暴饮暴食致脘腹胀痛	10
支气管舒张试验阳性	10
恶闻声响	10
独处	10
历	10
饿时	10
曾与	10
呈压迫样	10
伴有同侧头面部疼痛	10
颅鸣	10
色黯	10
腋	10
点时	10
数粒	10
甲状腺亢进	10
排黄褐色稀烂便	10
拨	10
苯	10
有些	10
雪	10
项背	10
轮廓	10
甲氨蝶呤	10
残冠	10
高血压無头痛	10
声唱歌后出现	10
淋沥不宣	10
尺侧	10
紧张尤明显	10
坐在	10
阿斯匹林	10
隆鼻	10
军训	10
动时	10
新增	10
今来我科要求补牙	10
击	10
肚	10
八项	10
帮	10
平躺后可自行回纳	10
由家人送来本院	10
早期绒毛和蜕膜组织	10
酸甜刺激	10
菊	10
鱼鳞	10
左上后牙进食时	10
滚	10
电梯	10
姐	10
躺在床上	10
食物嵌入	10
清扫术	10
扶起	10
顶体	10
一溲一	10
体格	10
续治	10
强度中	10
中度混合性肺通气功能障碍	10
磺	10
左侧基底节	10
向其他部位放射	10
否认基础疾病	10
离开	10
有浮	10
颞	10
裂隙	10
尾指	10
撒	10
入院诊断冠心病窦综合征	10
挛缩	10
肾镜碎石取石	10
有脑	10
诱因出现右下腹坠胀痛	10
手纸	10
糠酸莫米松	10
辛伐他汀	10
恩替卡韦	10
说明	10
烯	10
浮感	10
洗肉	10
窒息而憋醒	10
分级	10
胎盘组织液治疗	10
汁	10
头面部皮肤出现风团样皮疹	10
混浊如膏	10
珍	10
进食不慎致左上牙咬裂	10
黏	10
棉球	10
替米沙坦	10
较甚	10
右腋	10
全身起密集	10
少寐多梦而易惊醒	10
无明显原因下开始	10
伴手	10
穴位注射	10
仔	10
日光	10
盆腔广泛粘连	10
装	10
开颅	10
吸刮妊娠残留物	10
十日	10
氯比格雷	10
颤动	10
锻炼	10
尿妊娠实验阳性	10
初发	10
主任	10
此核型为	10
外裤	10
玉兰油	10
承	10
景	10
临	10
左侧下后牙牙龈反复肿痛	10
黄岐医院就诊	10
照顾	10
体虚	10
开窗	10
下段狭窄术后	10
扑热	10
以双颞侧为	10
导致下颌皮肤撕裂	10
踢伤	10
性胃	10
吐语欠清	10
润肤霜	10
汀	10
月经越发	10
膜颜色淡红	10
杀虫剂	10
多潘立酮	10
坚持使用信必可	10
自述右下牙齿有龋洞	10
行右	10
帮助	10
嗜好	10
原位癌	10
聚克	10
斑秃	10
长期有咳嗽	10
的调节钙代谢治疗后	10
再行	10
泄	10
云	10
自述左下牙齿烂	10
肾盂连接处狭窄术后	10
头脸	10
时左上牙龈出血	10
毛虫接触史	10
颠倒	10
无抽	10
呼吸机辅助通气	10
脆	10
曲安奈德	10
尿濒	10
凡拉蒙	10
不慎将铁屑误入右眼	10
薯	10
腸	10
两地	10
炉	10
萝卜	10
仝上	10
申	9
耐受	9
建	9
牵扯痛	9
毫克	9
分段	9
凉席	9
羊	9
头孢唑林	9
坡	9
宫肌	9
眉弓	9
乳突	9
昏	9
参加	9
靶向	9
可翻	9
马来	9
济	9
巴	9
肠癌膀胱转移肝转移	9
搭	9
褪	9
仓	9
夹板	9
办公室	9
阳萎	9
宫壁光点分布不均匀	9
因龋坏严重	9
直立	9
李	9
澄清	9
右踇趾肿痛	9
沟	9
于我科拔除	9
估	9
口舌生疮	9
表情呆滞	9
肠溶胶囊	9
呼吸深快	9
造	9
左室	9
初婚	9
血及	9
未知	9
扁	9
单核	9
超声引导下	9
余次	9
变深	9
之前曾用化妆品	9
舌强言蹇	9
常需服西药	9
抚养	9
利君沙	9
辣	9
汤丸	9
今来我科复诊	9
米酒	9
无潺	9
柄	9
肠溶片	9
剪	9
蛋清	9
妈	9
螺	9
左额	9
截肢	9
逐	9
相互	9
宫颈机能评估	9
舒达	9
复方甘草合剂	9
棒	9
有类似病情	9
右侧肋部	9
分钟前突然	9
反复围排卵期	9
脚底	9
遭	9
肌苷	9
苯巴比妥	9
阴毛	9
雅	9
搀扶	9
撕脱	9
三楼	9
灰尘	9
他向放射	9
手法复位	9
时被	9
无明显诱因出现右上肢末端麻木	9
嘴歪	9
温泉	9
外耳	9
豌豆大小	9
被人撞倒	9
早博	9
胸胁满闷	9
结晶	9
肤轻松	9
肾综	9
葡	9
缘患	9
悲观	9
氮	9
左颈肩部持续性质	9
外线	9
平软	9
牙关	9
不慎被利器割伤	9
患者今晚饮酒后出现头晕	9
巾	9
年老	9
现发展为	9
地快走时	9
淋巴组织增生	9
排软烂便	9
易坦净	9
干涸	9
淡粉	9
二氧化碳	9
尼可刹米	9
即送来	9
受冷	9
室外	9
发现右侧乳房肿物	9
怕光	9
复方樟脑	9
左颜面部起红斑	9
情绪易波动	9
塑	9
左下肢完全消肿	9
茄	9
床位	9
鼓腮不能	9
扶他林	9
特征	9
严格避孕	9
自杀念头	9
项部	9
浸	9
口处	9
急性肾损伤	9
喀痰	9
势	9
枇杷露	9
哌	9
份	9
杀	9
十十	9
寿司	9
农药	9
冲击治疗	9
走形	9
系膜增生	9
睾酮	9
口腻	9
二甲双瓜治疗	9
照射	9
性粒	9
遂改	9
需用黄体酮后才有	9
区龈	9
絮状	9
苯溴马隆	9
肠化	9
躁	9
牵	9
膜透析管置入术	9
较密集的红斑	9
判断	9
请结合临床及进一步检查	9
射频	9
公司	9
六神丸	9
右额	9
电话	9
壳	9
漏斗	9
持久	9
莲	9
排黄	9
咯绿色粘痰	9
州	9
领	9
各种	9
双唑泰栓	9
红疖	9
田螺	9
打算	9
渐醒	9
尤卓尔	9
排黄绿色烂便	9
及大	9
五水	9
擤	9
无肢	9
棉签	9
地米	9
再障	9
巴氏	9
纤	9
增殖晚期改变子宫内膜	9
勒	9
荼	9
命	9
脱毛	9
警	9
所述	9
凉后	9
脲	9
话多	9
消极	9
双侧肾盂增宽	9
敷料	9
春节	9
氯沙坦钾	9
偏阳	9
劝	9
丽珠	9
峰	9
稽流	9
硝酸	9
免	9
赖	9
保妇康栓	9
下腹痛及阴道出血	9
同型	9
踏	9
伏	9
拜	9
章	9
游戏	9
龟	9
妹	9
务	9
替普瑞酮	9
与人争执	9
独	9
阿尔茨海默氏病	9
予溴隐亭治疗	9
脚弓反张	9
数天来右下后牙反复	9
左眉	9
子宫内膜较厚	9
中叶	9
西比灵	9
充	9
丰	9
民	9
责	9
脖子	9
无肢体痿弱	9
止住	9
口服氨茶碱等药物后可缓解	9
批	9
现双乳胀	9
侧弯	9
颞下颌关节脱位	9
保济口服液	9
膀胱癌介入栓塞	9
浴	9
位相镜检	9
觉左右第指疼痛	9
午起	9
马上	9
拔火罐	9
间盘突出	9
乙胺丁醇	9
的人	9
周前起反复咳嗽	9
毛巾	9
腮	9
气候剧变	9
脹	9
杨	9
齿龈出血	9
蚕虫	9
皮肤划痕症	9
挤出	9
切诺	9
上象限	9
伪麻	9
三文鱼	9
遂来我科复诊	9
余项	9
莫沙比利	9
及三维彩超未见明显异常	9
寐可	9
右臂	9
痕迹	9
诉其	9
较短	9
希克劳	9
甲滅	9
昨晚起间歇哭闹	9
无排便习惯粪便	9
易善	9
针对	9
截	9
终	9
远中	9
瘫痪	9
曾发	9
吹冷	9
都有	9
看到	9
低密度脂蛋白胆固醇均升高	9
左拇活动障碍	9
蜜	8
早老	8
脱髓鞘	8
后第	8
奇异	8
妇康片	8
油烟	8
物不是鲜红色或咖啡样物	8
痠	8
危	8
祖母	8
爸爸	8
在我院辅助生殖中	8
无肛门肿物脱出	8
片等	8
丽申宝	8
皮肤黏膜黄染	8
临时	8
护士	8
食管裂孔疝	8
于外	8
花露	8
服用抗结核药物	8
于广州医科	8
冲突	8
可摘义齿	8
筋	8
脱氢表雄酮	8
瑞	8
协助	8
山莨菪碱	8
石榴	8
杜牙根	8
揉	8
眶周	8
叔	8
假体	8
不慎被刀割伤左手食指	8
以平卧时多	8
心磷脂综合症	8
予口服阿司匹林治疗	8
世	8
供精	8
生所	8
扎伤	8
当时即觉左手拇疼痛	8
触摸右侧头部皮肤	8
鼻饲	8
患者诉误咽	8
存留	8
高脂血	8
奥	8
丛	8
打扫卫生	8
肌腱	8
海珠转诊	8
哌拉西林	8
与现	8
缺牙	8
旅行	8
关节梭形改变	8
告	8
踢	8
劳	8
小时换一	8
逆行置管	8
前区压逼感	8
稍微	8
卷	8
睡意	8
间质纤维化	8
自述右下牙齿烂	8
汽车	8
与假孕囊相鉴别	8
频谱	8
侧壁心肌梗死	8
氯吡咯雷	8
宿舍	8
曾到市中医院就诊	8
诊室	8
双歧杆菌	8
串珠状	8
寐好	8
自购	8
扎	8
滴出	8
生命体征稳定	8
有肾	8
轻型	8
风散	8
房室	8
望	8
右侧髋部外伤	8
无明显诱因出现右胁腰部阵发性绞痛	8
回答	8
劳动	8
衄	8
耐药	8
花斑	8
地奥司	8
番薯	8
内瘘	8
网状	8
滴剂	8
无咳粉红色痰	8
无陶土白	8
焦躁	8
舌根短	8
颅骨	8
脉络丛囊肿	8
近期有流涕	8
摆	8
现左	8
麦当劳	8
黯	8
小时前饮茶时突发	8
痱子	8
割	8
已行相关孕	8
于外院行子宫输卵管造影检查	8
下叶	8
曾到本院急诊就诊	8
堂	8
救	8
智能	8
妥布霉素	8
氨溴特罗	8
仍较	8
於	8
蜂蛰伤	8
平衡	8
全层	8
時	8
嘶	8
唇干	8
顺铂	8
迹象	8
尿储留	8
挂	8
由家属送来院急诊	8
亲人	8
横位	8
菇	8
重建	8
桌角	8
要求验光配镜	8
伸屈	8
倾倒	8
顺德	8
羊粪样大便	8
独走	8
秘	8
现要	8
前牙进食时	8
导丝	8
外露部位起皮疹伴痒	8
睑黄	8
寻常	8
双侧精索静脉内径正常	8
乌鸡白凤丸	8
跌落	8
高处	8
又见	8
昌	8
于外院拔除	8
费	8
上学	8
慌	8
另外	8
虚汗	8
排黄绿色稀烂便	8
昔洛韦	8
现由家属送我院就诊	8
坐长途车	8
非洛地平	8
寻	8
时左	8
躯干皮肤可见散在红色皮疹	8
卵管通畅	8
害	8
日出	8
低顶	8
颠茄	8
予安	8
轮椅	8
曲美布汀和坦度螺酮维持	8
漆	8
普罗	8
精细	8
煲	8
曾吃	8
保持	8
妥	8
伴流黄浓涕	8
昨天起解黄色稀烂大便	8
生理	8
疟疾	8
万托林	8
随呼吸运动加重	8
味觉	8
感梦多嗜睡	8
忧虑	8
外院做膀胱癌电切	8
选择做膀胱部分切除术	8
曾到市一医院就诊	8
吃鱼	8
思虑劳	8
示右冠狭窄	8
商	8
宵夜	8
趾跖趾关节红肿疼痛	8
中指梭型改变	8
启动	8
武警医院	8
两旁结	8
以饥饿或夜间	8
神志尚清楚	8
颈软	8
以夜	8
低调	8
美多巴	8
物品	8
仰头	8
迹	8
消极观念	8
红细胞位相	8
眼袋	8
口角略向左歪斜	8
弧	8
更加	8
安博维	8
小檗碱	8
硫酸去氢表雄酮	8
抑	8
膨胀	8
放环	8
无肛门停止	8
昨日外院彩超提示宫腔粘连可能	8
玩具	8
挥	8
继发性甲状旁腺功能亢进	8
小时余前被人打伤致头面部	8
扩散	8
乐松	8
室内	8
精浆果糖	8
剥	8
细变	8
练	8
屁	8
欧	8
证实临床死亡	8
苏打	8
凳子	8
贴敷	8
青草膏	8
身边	8
秀	8
抓后	8
拉伤	8
核桃	8
剩	8
吃鱼时误咽鱼骨	8
到当地医院就医	8
解黄稀烂大便	8
临产	8
经第	8
醛	8
哚	8
大环内醋类	8
氨基甙类	8
于我院就诊治疗后	8
摔伤左髋部致疼痛	8
频密	8
七天	8
为黄绿色烂便	8
生争执	8
秃	8
华法令	8
镶	8
大学附属第二	8
仰卧	8
联	8
晚睡	8
绝育	8
瞌睡	8
肢端	8
头孢泊污	8
膏后	8
不锈钢	8
牙脱落或已拔除	8
纳正	8
左侧输卵管系膜囊肿剔除术	8
拔甲	8
倾斜	8
苹果	8
子宫内膜稍偏厚	8
小球率过滤	8
曾在本院新生儿科	8
遇风尤剧	8
无明显诱因下躯干及双下肢	8
否认钩虫病	8
万爽力	8
喜裹头	8
戳	8
阅	8
耐信	8
逆阵	8
增生紊乱子宫内膜	8
无向左肩背部	8
乳鸽	8
短暂视力障碍	8
痰滞咽喉而	8
如注	8
副作	8
觉上	8
刚从	8
能应	8
持续十余分钟	8
左臂放散	8
水杨酸	8
椎基	8
确认	8
性分叶	8
距离	8
自帖	8
汤后	8
退变	8
肛裂	8
击伤头部	8
床上跌落	8
无明显诱因出现左脚踇趾疼痛	8
纯合子	8
水袋	8
振	8
界清	8
血供	8
眼霜	8
平路	8
鬼	8
鹅肉	8
兄长	8
氨甲环	8
上翻展露龟头	8
涌	8
径	8
漏服	8
实质	8
啊	8
高辛	8
雾	8
绝	8
污染	8
生命体征平稳	8
左上颌肿痛	8
于今日晚	8
跳舞	8
吵	8
它	8
船	8
漂流	8
朝	8
欣络平	8
耳洞	8
填充	8
打湿	8
减灭术	8
拳头	8
影响夜晚睡眠	8
不醒	8
烧烤	8
患者于数月前起反复出现	8
变换	8
二联律	8
张口略困难	8
靠近	8
小时前看电视	8
即予安定对症处理	8
經	8
光带	8
面部扁平疣	8
棉	8
格华止	8
浆	8
某种	8
右美沙芬	8
敌	8
双拇趾甲变灰黄	8
饺子	8
不慎将铁屑误入左眼	8
左股骨颈骨折术后	8
底蜕膜及蜕膜	8
挠	8
支撑	8
管缺陷高风险	8
军	8
厂	8
扭	8
长春地辛	8
怒	8
半小时前玩耍意外摔倒	8
院诊	8
误食鱼骨	8
下楼	8
岸	8
扫	8
芝	8
丁胺卡那	8
不慎跌落致头晕	8
有虾	8
噁心	8
江门	8
隐裂	8
瑞舒伐他汀	7
鼻唇沟	7
回肠膀胱	7
向左腰部放射	7
小腿屈侧	7
铁钉	7
氢	7
桔	7
大便习惯改变	7
一瓶	7
唾液	7
脘	7
腭裂修补术	7
塞米松磷酸钠	7
构	7
不应	7
肱骨	7
床时	7
左拇指被刀割伤	7
于我院急诊科就诊	7
芎	7
起床或躺下	7
筷	7
倒置	7
决	7
肌炎	7
羊肉	7
劲酒	7
骤	7
烦恼	7
延至	7
被撞倒	7
有少许鲜血	7
口角歪斜及上	7
波立维	7
缘距离子宫内	7
厌	7
祛除	7
腿部	7
厚度	7
右额纹变浅	7
蜕膜及底蜕膜组织	7
三七	7
绀	7
伊曲康唑	7
右颊	7
摇晃	7
骑单车时	7
遇事易紧张不安	7
迷	7
抗真菌治疗	7
饼干	7
及眼	7
喇叭丸	7
胃脘胀痛	7
有咳粉红色泡沬痰	7
需靠药物	7
奶后	7
觉全	7
地铁	7
绷	7
服用丙硫	7
撞车	7
物及	7
热邪	7
昨晨	7
鲁	7
未按	7
松脱	7
首发	7
膀胱癌做膀胱肿瘤切除术后	7
数月来右上后牙反复松动	7
伟	7
转铁蛋白	7
癌史	7
高代谢病灶	7
左侧输尿管膀胱种植术后	7
杯	7
色为黄粘液痰	7
向腰部放射	7
皱褶	7
煎炸食物	7
复苏仪	7
屎	7
继之	7
对各种事务	7
痢	7
稀疏	7
发现双侧乳房肿物	7
梦中	7
翘	7
被人殴打致全身多处疼痛	7
现要求再育	7
条件	7
胃苏颗粒	7
小时换一次卫生巾	7
腔静脉滤网留置	7
角质	7
腹腔镜卵巢囊肿剔除手术	7
单独	7
息宁	7
椅子	7
砂	7
川贝	7
微量元素	7
曾外	7
伽	7
当归	7
咯少量白稀痰	7
爆	7
纠	7
季肋区疼痛	7
炎琥宁	7
取消	7
朦	7
祖父	7
妇炎	7
服抗病毒及	7
与人交往	7
视网膜脱离	7
陪	7
误	7
输尿管结石合并狭窄术后	7
附壁	7
上伸展	7
纳眠好	7
过世	7
肛管	7
蒸	7
娩一	7
摇	7
左足拇趾	7
中西医治疗	7
半斤	7
眼部分泌物多	7
工作场所	7
已做睾丸切除	7
半胱氨酸	7
程化疗后	7
隔离	7
溶	7
间带	7
圆	7
拆	7
菲薄	7
但仍觉咽痛	7
阴道假丝酵母菌	7
小时前病人被家人出现	7
项链	7
病禽	7
排烂样便	7
熊	7
消极意念	7
弛	7
三醇	7
右侧输尿管狭窄术后	7
为毫	7
标准	7
桌子	7
疗效评价	7
昨日下午受凉后出现咽喉不适	7
失言	7
伊	7
碍	7
持续几秒	7
幽门螺杆菌阳性	7
由家人扶持	7
上床休息	7
特应	7
美尼尔	7
来昔布	7
抽剥术	7
凝乳	7
比膏	7
饥	7
杀胚	7
椎间隙变窄	7
准予	7
舍曲林	7
缘患者于半小时前觉眩晕	7
锁	7
数值	7
糠	7
意愿	7
浅黄	7
祥	7
梗	7
摘	7
蚁咬	7
坏疽	7
下牙齿烂	7
撤血	7
三餐	7
潮式呼吸	7
通知	7
筷子	7
狗肉	7
桥本	7
谱	7
自服吗叮林	7
该院	7
偷	7
二磷胆碱	7
口干渴饮	7
翻白	7
无明显诱因下开始出现阵发性单声咳嗽	7
肝门	7
透视	7
有糖尿病史及高血压病	7
意志活动减退	7
电视	7
雌二醇	7
逾期	7
戒烟	7
眉间	7
裂口	7
硫磺	7
因吃	7
经期胖腹痛	7
阴洁	7
动图示	7
新辅助化疗	7
苔黄	7
主动脉瓣钙化并	7
溅	7
龉齿	7
口疮	7
挂号	7
右面	7
小时前摔倒损伤头部	7
罩	7
失聪	7
玫瑰糠疹	7
后径为	7
咪唑	7
剌激	7
左侧肾上腺残留肿瘤术后	7
硬块	7
司	7
乙	7
左尺骨	7
继续巩固治疗	7
肾床脓肿	7
烦	7
向右腰部放射	7
预计	7
尸	7
尿漏	7
席	7
阴式	7
参麦	7
毛冬青	7
智障	7
侵	7
红花	7
到处	7
持续约几十分钟可自行缓解	7
迷路	7
脑科医院就诊	7
室间隔膜	7
服用抗焦虑药后症状	7
粽子	7
也有	7
以睡	7
人事	7
粉瘤	7
腫	7
宫切	7
唇侧	7
通根	7
牙咬硬物后	7
言语稍含糊	7
梨	7
在佛山	7
较稀	7
子宫宽径为	7
西咪替丁	7
家人配药	7
蓝芩	7
酮片	7
播	7
孤	7
桌	7
子宫厚径为	7
无明显诱因出现右肾区疼痛	7
立普妥	7
隐匿阴茎术后	7
鹿	7
一些	7
会走	7
叐	7
粉碎性骨折	7
安装起搏器	7
只能	7
溃	7
抹	7
煮	7
左侧髋部外伤	7
悲观失望	7
右脸	7
舒巴坦	7
趴	7
四肢及躯干	7
年采用避孕	7
酸辣	7
挖	7
回肠原位新膀胱	7
鼠	7
于我	7
黄褐色斑点样物	7
低钙血症	7
散结镇痛	7
缺牙区植入	7
琳	7
噻	7
潜	7
脊	7
医嘱	7
胀满感	7
滑脱	7
血污	7
先露	7
省医	7
整晚	7
内镜	7
载	7
眼圈	7
痂皮	7
多宝	7
仅见	7
氟康唑	7
以冬	7
患者今晚酗酒后	7
天前觉剑突下	7
焦	7
月前起反复咳嗽	7
兼	7
灼伤	7
腭侧	7
长期服用降脂药治疗	7
否认漏服药物	7
棘	7
李子	7
隧	7
一个半月来	7
用避孕药物治疗	7
年多	7
磕	7
巴比妥	7
秃发	7
行业	7
患者于数日前出现左下后牙疼痛	7
组人	7
周身痠楚	7
甲鱼	7
黄胺	7
鲍曼不	7
呆	7
或低	7
悉	7
获	7
交错	7
左下牙进食时	7
与转	7
低势	7
设	7
溜	7
节段	7
化工	7
无阴道流液及阴道流血	7
可自	7
呈桶状	7
坏	7
复查彩超提示胎盘植入	7
胎盘未能娩出	7
无明显诱因出现左胁腰部阵发性绞痛	7
床单	7
方向	7
铁丝	7
行介入复通术后	7
持续数妙钟	7
吞酸	7
拍打	7
有低	7
右上腹扪胀	7
草药	7
受惊	7
诉服	7
左叶	7
旋地转样	7
疑为	7
症状依然存在	7
右侧下后牙牙龈反复肿痛	7
唇裂	7
箱	7
既往月经基本规则	7
磷	7
小时前进食鱼骨后	7
酊	7
及躯干皮肤出现	7
非整倍体	7
口服降压药物治疗	7
监护	7
不欲饮	7
一颗	7
润	7
触电样	7
瘤史	7
怀集	7
后颅窝池	7
立位	7
价	7
拖地	7
表浅	7
特意安排	7
下象限	7
橄榄油	7
胰	7
及中药治疗后症状	7
能平	7
毫	7
易惊	7
集	7
脉濡	7
兆	7
红汞	7
呈摇晃状	7
蔡	7
西洛他唑	7
心脏起搏	7
发性骨髓瘤	7
外卖	7
自备	7
打哈欠	7
尼群地平	7
咯白色脓痰	7
言语尚清	7
辱	7
子宫直肠积液	7
患者于两天前进餐后突发	7
鳞化	7
无放射至其他地方	7
顺产一男孩	7
坚果	7
超滤	7
肠易激综合症	7
下午起低热	7
顺其意	7
在我院产科住院	7
栓剂	7
食指被刀割伤	7
辨	7
体检发现梅毒初筛阳性	7
乱动	7
为白	7
白质	7
购物	7
佐	7
蜕	7
为浊涕	7
心脏起博器置入术后	7
破碎	7
白黄	7
舅	7
倍美力	7
紧箍感	7
时左足背痛	7
而且	7
驱蚊	7
安络血	7
不锈钢片割伤	7
诺雷德	7
常需	7
胃仙	7
埋	7
俄罗那英	7
发现双侧精索曲张	7
奋乃静	7
勃	7
纹眼线	7
属	7
斯汀	7
肤康	7
豆浆	7
金刚	7
诶	7
边界尚清	7
自敷	7
供	7
甘	7
予取	7
馆	7
累腺	7
焖	7
逗留	7
舌底	7
甲沟炎	7
腋部	7
服完	7
环后	7
虎口	7
挤	7
昨天起水样便	7
右舌	7
上颚	7
併	7
膨大	7
以脐	7
增殖早期子宫内膜	7
脐疝	7
硼酸	7
拾	7
缺钙	7
毛孔	7
赘	7
葡萄球菌	7
美尼尔氏病	7
射痛	7
液及	7
被人推倒	7
自助餐	7
胃那可	7
小时前起出现腹痛	7
担	7
微创取石	7
燕	7
假性	7
以上楼时明显	6
中叶内侧段	6
凹凸不	6
失恋	6
钝	6
自行涂擦炉甘石效不佳	6
及中	6
肌肉瘦削	6
渐觉右下肢	6
蚀	6
肌甘	6
到外	6
柜	6
包茎	6
食用柿子	6
药及	6
项强	6
叙述	6
自行买药	6
氧化	6
胁	6
拉贝洛尔	6
大便塘	6
师	6
二楼感	6
深黄	6
雀	6
洗涤	6
逛街	6
因受	6
圬	6
入我科治疗	6
火龙果	6
大闸蟹	6
胁胀	6
理会	6
瘾	6
体征	6
银杏	6
戳伤	6
的松	6
惠	6
楔状	6
间壁心肌梗死	6
弄	6
三联抗排斥治疗	6
渐转	6
诺和锐	6
发现右上牙充填物脱落	6
头孢硫咪	6
回盲部	6
狂躁	6
蛰	6
椅	6
失代偿性	6
自服抗过敏药后	6
秋季	6
寡言	6
将其	6
黑毛痣	6
神志尚清	6
漂	6
芽	6
晨轻幕重	6
