	0
双膝肿痛	7
内膜均匀	7
继发性肺结核	7
磺胺类药物	7
全身震颤	7
全身疾病	7
遵嘱	7
异位妊娠包块	7
不锈钢片割伤	7
色素脱失	7
始出现犬吠样	7
摇晃	7
小时前突	7
缺血性脑	7
起皮疹伴搔痒	7
怀集	7
小便偏	7
否认青光眼	7
曾用药后症状	7
体积增大	7
子宫内膜异位囊肿	7
既往乙肝	7
右侧牙齿疼痛	7
疑为	7
解黄色	7
年前曾有	7
服完	7
下午出现皮疹	7
周期紊乱	7
单纯	7
自觉疲乏	7
与转	7
有咳黄	7
左胫前	7
行业	7
冠脉介入治疗	7
转铁蛋白	7
腰椎骨关节病	7
间咳嗽咯痰少	7
均升高	7
胸部致疼痛	7
遗传病	7
血管炎	7
现要求再育	7
有少许阴道血性分泌物	7
左肩背部	7
觉右下腹隐痛	7
予治疗后症状好转	7
一直采用	7
眩晕不适	7
趾指关节	7
骨关节	7
下腹部不规则	7
家属送诊	7
数月来右上后牙反复松动	7
小时前觉左	7
阴道炎史	7
周围型	7
右面部起皮疹	7
金水宝胶囊	7
右手中	7
曾自服感冒药	7
小便如	7
要求复查宫颈情况	7
头孢丙烯口服	7
发作时有	7
车祸致	7
觉四肢麻木	7
胎盘未能娩出	7
眼部分泌物多	7
米非司酮治疗	7
右侧卵巢巧克力囊肿剔除术	7
复查彩超提示胎盘植入	7
因受凉后出现头痛	7
曾来我科就诊	7
咬崩左上后牙	7
半年前曾有	7
日进行第二	7
无明显诱因出现右手	7
性粒细胞比例	7
放引流术	7
明显诱因觉头晕	7
凝乳	7
硬块	7
曾有排黑便	7
金刚	7
双侧胸痛	7
溜	7
全身反复起风团伴痒半年	7
口服降压药物治疗	7
破伤风免疫球蛋白	7
既往有脑出血	7
钼靶	7
左面部赘生物	7
左下肢起皮疹	7
诉其他不适	7
翻白	7
左侧附件正常	7
微量元素	7
头孢克肟胶囊	7
右上腹扪胀	7
肱骨	7
牙龈刷牙	7
不适症状加重	7
并轻度	7
段狭窄	7
息肉样赘生物	7
物及	7
长期服用降压药	7
伴排泡沫样	7
刷牙酸软	7
伴视力下降等不适	7
标准	7
无口弄白沫	7
粒细胞缺乏	7
精神食	7
不洁注射	7
逐渐缓慢增大	7
行介入复通术后	7
大便次数较前	7
舌底	7
位点相同	7
左侧膝部撞伤	7
并向颞侧	7
在当地诊所就诊	7
患者今日下午出现腹痛	7
一直未予理会	7
性咳嗽	7
解黄色稀烂便	7
四肢起皮疹伴痒反复数月	7
戒烟	7
花油	7
诉服	7
诊刮病理示	7
食物后加重	7
曾来我院	7
有幻觉	7
予取	7
生殖器皮疹	7
陪	7
剌痛	7
在我院行宫颈环扎术	7
能平	7
自行服	7
局部涂擦	7
左侧卵巢囊肿剥除术	7
中西医诊治	7
半个月来	7
仍低热	7
坚果	7
未行输卵管	7
提示排卵正常	7
妇炎	7
合并感染	7
插	7
平躺后	7
间带血	7
眼睑肿胀	7
女方地贫初筛阳性	7
曾到中医就诊	7
伴咽痛等	7
运动后加重	7
卵巢囊泡	7
右侧胸壁	7
前起出现咳嗽咯白粘痰	7
鲜红色分泌物	7
左上方	7
病理结果提示	7
遂住院治疗	7
祛除	7
无明显诱因出现双上肢麻木	7
前牙着地	7
月经第四	7
左踝皮疹伴瘙痒	7
自述右上牙齿有龋洞	7
该牙曾作	7
男方曾	7
自述丈夫精液检查正常	7
自诉双方染色体	7
蚕豆	7
开始出现全身皮肤瘙痒并伴有	7
患者诉咽部异物感	7
半天前开始出现阵发性咳嗽	7
左下肢静脉	7
下颌智齿	7
无特殊疾病史	7
外院拟诊	7
无肢体活动	7
日夜百服宁后症状反复	7
后仍觉	7
发现腹部	7
月剖宫产一女	7
既往有类似情况	7
下午开始出现腹泻	7
潜	7
未成功受孕	7
急性支气管炎史	7
前吃芒果	7
左手腕部	7
穿刺术	7
天前起出现头痛	7
龉齿	7
球蛋白	7
进食可疑食物	7
枇杷膏	7
肾病病史	7
尸	7
自觉咽部	7
前牙自发性	7
病灶电凝术	7
酯血症	7
自服保济丸后症状	7
明显消退	7
机械通气	7
非整倍体	7
右上肢皮疹伴瘙痒	7
左下后牙嵌塞	7
牙萌出	7
无耳聋	7
小时余前开始	7
左叶	7
隔离	7
顺剖产	7
前减少	7
被人殴打致全身多处疼痛	7
右乳腺	7
全身浮肿	7
常需	7
住院保胎	7
百分比	7
充填物掉落	7
约数分钟后	7
唾液	7
予静注葡萄糖	7
过程中突然	7
孤	7
荔湾	7
坏疽	7
体检发现幽门螺旋杆菌感染	7
自服氟哌酸	7
左肘关节	7
有熬夜	7
口服药治疗	7
腭侧	7
左下后牙牙	7
血丝状	7
浅黄	7
胚胎停育两次	7
昨天开始出现腹泻	7
个月来	7
服药后稍好转	7
既往有鼻窦炎	7
不尽等症	7
心脏瓣膜置换术后	7
其它过敏史	7
牙合	7
颈部长	7
柠檬	7
无明显诱因出现左胁腰部阵发性绞痛	7
自诉当时	7
余天前出现咳嗽	7
右锁骨	7
西咪替丁	7
性肝病	7
在外院注射	7
于外院诊治	7
有咽部异物感	7
桔	7
左上后牙咬硬物	7
出现双手	7
稍突出	7
合并腺肌瘤	7
患儿近期	7
今日出血	7
逾期	7
红花	7
肠炎史	7
后又再	7
天来反复	7
甲亢半年	7
血污	7
右跟部	7
甘草口服液	7
拐行走	7
仅女方	7
右足起水疱	7
自服感冒灵	7
予吸刮送检	7
通根	7
裂口	7
痰量较前减少	7
与体位变动	7
消极意念	7
伴颈肩部疼痛	7
起立时	7
出现右下肢	7
边界尚清	7
伴有排尿	7
大便棕色烂便	7
饱食	7
慢性肾功	7
前曾外	7
及阴道流液	7
排便次数	7
左侧腰背部皮疹	7
打麻将时	7
左侧颞部搏动样疼痛	7
头面部起	7
美兰液	7
月经周期基本正常	7
复方氨酚	7
双肾积液	7
舌尖溃疡	7
无肢体活动障碍等	7
脑血管造影术	7
省医	7
一直淋漓不尽	7
微创取石	7
尿漏	7
席	7
床单	7
价	7
双眼浮肿	7
半胱氨酸	7
既往有肝	7
无明显诱因出现右侧肾区疼痛	7
下午开始出现咳嗽	7
而且	7
坏	7
长期服用降脂药治疗	7
偶伴有阵发性	7
无明显诱因出现左侧乳房	7
灼伤	7
但感背部不适	7
现恶露干净	7
外院超声造影	7
休息可稍缓解	7
便秘交替	7
煎炸食物	7
冠脉内	7
返院换药	7
散结镇痛	7
食指被刀割伤	7
准予	7
停用降压药	7
性质较前	7
曾服紧急避孕药	7
锁	7
行根管充填	7
液化不全	7
无明显诱因出现右肾区疼痛	7
每日排黄色稀烂便	7
双侧输卵管伞端粘连造口	7
伟	7
自服感	7
打哈欠	7
面部皮疹反复	7
小腿起皮疹伴痒数天	7
肩部酸胀痛	7
量较平时月经	7
昨日开始出现阴道流血	7
带鲜红色	7
胃那可	7
拉水样便	7
局部起皮损	7
氟康唑	7
剌激	7
曾免疫治疗	7
细胞瘤	7
左下牙牙龈肿痛	7
自行将	7
刚才出现	7
咽喉部不适	7
自行口服抗生素	7
后出现上腹隐痛	7
右上肢起皮疹	7
根据其	7
程度较剧烈	7
今日起出现	7
宫腔镜提示宫腔粘连	7
后出现恶心呕吐	7
剖宫产一女	7
为浊涕	7
昨晨	7
缘患者于半小时前觉眩晕	7
紧闭	7
在我院产科住院	7
一周前开始出现咳嗽	7
性粒细胞百分比	7
内科住院治疗好转	7
平卧不能	7
及眼	7
煮	7
包扎止血	7
卵巢癌手术	7
患者半月前开始出现面部红斑	7
下午起低热	7
全身皮疹伴瘙痒反复发作	7
有疝气	7
右侧腰背部皮疹	7
心脏起搏	7
吞酸	7
荞麦	7
护肤品过敏史	7
舍曲林	7
上后牙疼痛	7
多种药膏后	7
目前使用	7
伴轻微疼痛	7
反复起红斑	7
复苏仪	7
发性脑梗塞	7
伴流清	7
出现咳嗽咯白稀痰	7
祖父	7
需服止痛	7
头孢呋辛酯	7
肺癌史	7
自助餐	7
眼圈	7
手指起皮疹	7
意愿	7
不适数年	7
琳	7
咽痛及	7
环后	7
症状较	7
闭合性	7
等静滴治疗	7
中药治疗好转	7
双侧精索静脉高位结扎术	7
玫瑰糠疹	7
一侧不通	7
缓释胶囊	7
右乳腺肿物	7
阿莫西林后症状	7
左下颌肿胀	7
口唇脱皮	7
打麻将	7
脘闷喛气	7
昨晨起	7
充填史	7
任何检查	7
小时突然出现	7
发现舌	7
出现全身疼痛	7
外踝肿胀	7
无明星诱因	7
腫	7
背部皮疹伴	7
秃发	7
馆	7
痴呆史	7
情绪不宁	7
红汞	7
兼	7
左足第	7
胸部满闷	7
死胎引产	7
狼疮	7
润	7
左侧乳	7
切术后	7
自行服用降压药	7
阅读	7
解痉治疗后	7
膀胱癌做膀胱肿瘤切除术后	7
注射疫苗	7
持续几秒	7
瘢痕憩室	7
压迫止血	7
患儿今天起打喷嚏	7
焦	7
曾服用中药后	7
呼车	7
腔静脉滤网留置	7
于今晚	7
左侧胸背部皮疹	7
移植术	7
腰扭伤	7
现仍感头晕	7
射痛	7
硼酸	7
近期间有	7
溶血性贫血	7
小腿溃疡	7
方向	7
进食辛辣食物后	7
伴恶寒	7
蛋白质	7
朋友送急诊	7
于我	7
面部起丘疹	7
双足起皮疹伴痒数年	7
今日起出现发热	7
自觉右下后牙烂	7
慢性粒细胞	7
觉全	7
数值	7
左侧输尿管膀胱种植术后	7
高血脂症史	7
前牙舌侧	7
祥	7
美尼尔	7
醒后再	7
移植失败	7
曾口服药物治疗	7
克林霉素过敏	7
后肛门	7
纳眠好	7
素正常	7
伴排柏油样	7
左面部肿物	7
右侧附件囊肿	7
一颗	7
游泳后出现发热	7
甲鱼	7
孕期产检发现	7
要求妇检	7
发作数秒	7
胎儿先天	7
脓肿切	7
持续约数十分钟	7
口疮	7
一些	7
可疑过敏史	7
胃肠炎病史	7
懒动	7
单独	7
半天前觉头部不适	7
无明显诱因出现哭闹	7
呈牵拉	7
部被人打伤	7
乳房肿大	7
右侧卵巢子宫内膜异位囊肿	7
年前起出现左侧肢体	7
现皮疹增大	7
阴洁	7
小时突感	7
左眼睑	7
右脸	7
患者于数天	7
曾行宫腔镜	7
符合子宫肌瘤声像	7
伴有四肢乏力	7
橄榄油	7
灌注	7
高血压等疾病	7
诉昨天	7
腹腔内	7
悉	7
起水疱伴	7
获	7
抗痨治疗	7
肛门肿物	7
鳞癌	7
要求调	7
咯痰白稠	7
非呈绞痛样	7
或饮水	7
本次月经量	7
接触装修	7
间伴咽痛	7
神志变差	7
高血压药	7
无明显异味	7
全口洁治	7
有排肉眼黑便	7
到处	7
性粒细胞升高	7
患者半小时前出现上腹疼痛	7
调经期间	7
智障	7
四肢丘疹伴痒	7
有甲状腺	7
除颤	6
物砸伤	6
双眼干涩感	6
风湿三项	6
右侧乳	6
风团伴痒数月	6
双颞部	6
有哮鸣音	6
发现右上牙充填物脱落	6
左拇趾	6
受孕为自然受孕	6
月丈夫外院精液检查正常	6
面部皮疹反复发作	6
伯	6
饱满	6
猝	6
合并腺肌瘤或	6
左室收缩舒张功能减退	6
家属诉其	6
车祸致头部外伤	6
产一胎	6
红酒后	6
后未见缓解	6
患儿家属诉	6
患者数年前开始出现双足脱屑	6
少许咖啡样物	6
活动后好转	6
两小时前出现	6
糖浆后	6
随后出现皮疹	6
近期失眠	6
予以药物治疗后症	6
的想法	6
腹式右侧输卵管切除手术	6
蚕	6
头孢硫咪	6
进食之胃内容	6
四肢麻痹感	6
验光	6
梅毒阳性	6
在我科就诊	6
大便塘	6
咯痰难咯	6
十二	6
洛尔	6
橡皮	6
提示内膜息肉	6
鼻塞感	6
脐残端	6
行走及	6
肝肾	6
泌尿系统	6
认知	6
晚间尤其	6
右乳腺癌改良根治	6
感冒药过敏史	6
冲凉房	6
下午始	6
右眼分泌物增多	6
左侧卵巢囊肿剔除	6
发现右下牙龋坏	6
无明显诱因出现咳嗽咯痰	6
无明显诱因下出	6
增生活跃	6
转运	6
嘴嚼时	6
打羽毛球	6
地板	6
报警	6
镜检	6
每次均	6
左上后牙冷热刺激疼痛	6
拥挤	6
觉右下腹疼痛	6
排褐色	6
康复出	6
眼球	6
脱屑伴痒数年	6
既往有肺部	6
患儿近两天	6
左侧乳腺癌	6
人工助孕	6
直肠多	6
左下后牙牙龈疼痛	6
至外院行肺功能检查示	6
轻度混合性	6
要求矫治	6
较紧张	6
为胃	6
左肩部外伤	6
发现头部肿物	6
胎儿娩出	6
对光反射	6
确诊慢性肾衰竭	6
醒脑静	6
答	6
紧箍样	6
觉头昏	6
囊肿切除术	6
休息或	6
出现咽干	6
懒	6
全身风团伴瘙痒半天	6
曾见孕囊	6
功能低下	6
胁	6
刻下	6
牛奶过敏	6
皮疹增加	6
患者今天开始出现咽痒	6
现咽喉痛	6
大便艰涩	6
培坤丸	6
下午出现腹泻	6
打孔术	6
路上	6
始反复咳嗽	6
要求吊针	6
大腿致疼痛	6
后症状明显好转	6
易饥饿	6
现场可见	6
初为白痰	6
颊	6
天前起出现咽部不适	6
经治疗后仍	6
清理伤口	6
无明显诱因开始出现上腹痛	6
为乙肝病毒携带	6
前牙咬合不适	6
自觉咽部不适	6
十几年	6
感伤处	6
多巴胺升	6
左下肢浅静脉迂曲成团	6
解痉药	6
见胎芽	6
降压药后	6
右足红肿	6
半天前饮酒后	6
患者半天前觉脐上方阵发性疼痛	6
饮白酒	6
患者两月前	6
钡餐	6
用药后仍然	6
喀	6
上背起皮疹伴痒	6
孕期于外院定期产检顺利	6
类抗体	6
右侧瞳孔	6
左手着地	6
淋球菌阴性	6
排肉眼黑便	6
郁	6
催	6
配偶有	6
尚能	6
右上后牙数天来	6
即受孕	6
后自服	6
分钟被人唤醒	6
否认外伤手术史	6
曼秀雷敦	6
腹腔镜联合探查	6
退热药后症状好转	6
酸软数日	6
头孢丙烯治疗	6
么反酸	6
环形	6
无明显诱因出现左臀部疼痛	6
肌甘	6
外院监测	6
前起反复出现上腹部胀痛	6
有痰白色	6
漂白	6
高位	6
枸	6
有脑供血	6
半小时前突然	6
右下后牙刷牙	6
三联抗排斥治疗	6
非特	6
曾有少许	6
外科诊治	6
喹诺酮过敏	6
患者于半月前开始出现	6
科达琳	6
子宫脱垂病史	6
腹部起淡红丘疹伴痒	6
直肠癌行手术治疗	6
撞击地面	6
坐浴	6
部分纵膈子宫	6
觉左肩关节疼痛	6
胃纳减退	6
左侧卵泡	6
及中药后	6
褐色粘痰	6
少许头昏	6
今日凌晨开始	6
酸甜敏感	6
昨晚进食后	6
已行驱梅治疗	6
精液检查谓正常	6
甲亢治疗后	6
无阴	6
补液毕	6
后肛门滴血	6
乳牙松动数日	6
双下肢静脉曲张	6
与朋友	6
间壁心肌梗死	6
水溶性	6
浅红色	6
伴胸翳	6
胎儿畸形引产手术	6
昨日起出现	6
家人送我院就诊	6
涂擦后	6
肌钙蛋白	6
打麻将时突发	6
月来反复出现咳嗽	6
无明显诱因出现左上腹隐痛	6
左上腹部	6
转移反射	6
切除术史	6
回肠末端	6
鼾声	6
走约米需蹲下	6
右附件区	6
有肺癌史	6
双足趾间浸渍	6
感染治疗后复诊	6
非撕裂样	6
狗咬伤	6
昨晚疑因	6
行口腔	6
幼稚	6
家禽接触史	6
珠江医院就诊	6
开始需要	6
被单车撞倒	6
综合	6
自服雷尼替丁	6
拔除右下后牙	6
未遵嘱	6
予冰敷	6
右下后牙反复肿胀	6
既往有甲状腺功能亢进	6
手指伸直	6
晚饭后出现上腹痛	6
受凉后再次	6
呈点滴出血	6
及消瘦	6
肢体活动异常	6
红枣	6
心脏超声	6
诱因出现右腕背肿痛	6
双肺肺	6
在我院行胚胎移植术	6
停药后症状反复	6
红斑疹	6
子宫直肠陷窝	6
立信	6
右胫前	6
右下颌骨	6
偶有少量阴道血性分泌物	6
渐觉右下肢	6
神志尚清	6
有少许咖啡色	6
叩诊	6
颜色黄	6
戳伤	6
自诉数日前	6
患者十余天前	6
遵医嘱复查	6
无明显诱因下突然哭闹不安	6
少许痰音	6
密闭	6
家人表示	6
应约拔除	6
有慢性盆腔炎病史	6
开始出现阵发性咳嗽	6
咳黄色浓痰	6
自笑	6
小时前病人饮酒后出现头晕	6
四肢起皮疹伴痒半年	6
昨晚开始出现咳嗽	6
后牙牙肉疼痛	6
右侧卵巢畸胎瘤剔除术	6
敏史朗	6
院查	6
未避孕未孕半年	6
幼时有	6
季	6
诱因出现咽	6
双掌跖	6
瘾	6
谓治愈	6
活动较前	6
臀部皮疹伴	6
肺动脉	6
艾灸	6
细胞形态	6
右膝关节退行性	6
影响夜间睡眠	6
不规律服用	6
发现左侧肺部	6
甲肝	6
朝下	6
下肢酸痛	6
轻度扩张	6
左手背部	6
前起皮疹伴	6
查看病人	6
推算孕	6
总活率	6
寡言	6
腹阵发性	6
服中药后仍然	6
患者于半月前起出现	6
感头部	6
行摘除术	6
不清晰	6
女方已行检查	6
呈锐痛	6
澳门	6
认知力	6
两三天	6
回忆	6
昨日阴道	6
流产两次	6
及餐后	6
上颌牙	6
扑	6
返院继续治疗	6
大片状	6
键	6
食物残留颊中	6
无明显诱因下出现右侧	6
出现恶心呕吐胃内容物	6
为鲜红	6
右上牙齿咬物	6
左下后牙充填体脱落数日	6
粥后	6
起搏器术后	6
服阿普唑仑	6
枣散	6
易入睡	6
三九	6
焊	6
电切纵膈	6
措施	6
今天开始出现咳嗽加重	6
虫子	6
拟计划怀孕	6
无明显诱因觉剑突下	6
于我院定期产检	6
肺成熟	6
主诉不适	6
右脚疼痛	6
局部融合成片	6
稍肿痛	6
喜吃	6
当地资料已经阅读	6
在我院诊断为老年	6
白色痰液	6
冲洗后	6
未见绒毛及滋养叶细胞	6
椅	6
间伴关节肿	6
檫伤	6
意外跌伤	6
右侧卧位时	6
痛经治疗好转	6
双上臂皮疹伴瘙痒	6
无明显诱因突然出现腹痛	6
胆固醇升高	6
少许搔痒	6
呈对称性	6
已止	6
患者今日起发热	6
复方多	6
粘菌素	6
行羊膜腔穿刺术	6
金属过敏史	6
曾在本院门诊就诊	6
其母亲	6
左下后牙补物脱落	6
呈阵发性钝痛样	6
既往有十二指肠溃疡病史	6
转移酶	6
阴道少量褐色分泌物	6
觉脐	6
至外院诊治	6
如针刺或似刀割	6
双膝酸痛	6
几天来左下后牙牙龈肿痛	6
自述数周前	6
既往有肝硬化	6
查支原体阳性	6
消炎药后	6
气剧变	6
有高危	6
后枕部为	6
特别是冷刺激	6
鲜红斑	6
到我科就诊	6
软组织损伤	6
失恋	6
鸭肉	6
外院超声提示宫内妊娠	6
渐变	6
自觉影响生活	6
色丘疹	6
十数天	6
阿莫	6
趾甲灰黄	6
肿瘤标记	6
吸刮	6
前区压榨性疼痛	6
椭圆形	6
的士	6
昨天又起咳嗽	6
发现阴道出血	6
曾于我科住院诊断为	6
再次月经来潮	6
后循环缺血	6
压伤左	6
左下后牙牙龈红肿	6
患者半小时前骑车时	6
今日症状	6
否认依折麦布不耐受	6
右上后牙咬合不适数日	6
产一女婴	6
不能确定	6
间为主	6
患者于半年前开始出现	6
今日下午再次	6
在仍	6
片过敏史	6
后症状较前减轻	6
湿敷	6
背部包块	6
伯父	6
隔夜	6
不慎跌倒致头面部	6
乳腺癌手术后	6
朋	6
三尖瓣	6
予消炎	6
患者昨日突然出现全身风团	6
诊断脂肪肝	6
行羊水	6
今换药拆线	6
痰音色黄绿	6
管补液	6
倒位	6
斯达舒	6
一直哺乳	6
好转又发	6
回肠末端溃疡	6
前牙食物嵌塞	6
或吃药才来	6
四联	6
胎盘滞留	6
血管搏动样	6
长期注射胰岛素治疗	6
但停药后症状反复	6
后局部疼痛	6
在家乡	6
早孕反应减轻	6
中指被刀割伤	6
萎	6
到本院诊治	6
脸部起红斑伴痒反复	6
右下睑	6
食用海鲜后加重	6
非咖啡样物	6
影响休息	6
双下肢皮疹伴	6
单细胞	6
给予抗感染	6
提示阻力	6
眼震	6
需服用	6
气变凉	6
稍干结	6
鼻炎康	6
发现左足	6
黄体酮及	6
为进一步就诊本院	6
胸部胀痛	6
动脉硬化性	6
发现右颈部肿物	6
单臀位	6
刚哭闹	6
服中药后恢复	6
十数次	6
桑	6
无头痛等	6
抗精子抗体阳性	6
消化道穿孔	6
科医院住院	6
小腿起皮疹伴	6
脐部渗血	6
诱因出现阴道血性分泌物	6
诱因开始出现	6
左侧颈项部	6
右肾切除术	6
制品	6
两眼上窜	6
右侧颌下	6
逛街	6
无明显诱因出现上腹阵发性绞痛	6
肌酐清除率	6
昨日下午开始	6
予以对症治疗后好转	6
伴有瘙痒感	6
右太阳穴	6
患者于昨天起	6
孕期定期在我院产检	6
妊娠期间	6
冷水刺激痛	6
更换新护肤品	6
曾行检查	6
患者今早进食	6
立即呼	6
有胰腺炎	6
紧张时尤其严重	6
滑膜炎	6
吵架后出现	6
大便偏少	6
后送至我院	6
少许阴道流	6
但反复出现	6
手痹痛	6
自服用止痛	6
后牙缺失	6
子宫形态规则	6
患者自觉右上后牙疼痛	6
左上腹阵发性隐痛	6
现仍有咽痛	6
右上后牙冷热刺激敏感	6
由救护车送我院急诊	6
头孢泊肟	6
渐消退	6
胃脘部不适	6
患者平时	6
予达芙通	6
等不适症状	6
发现右下腹	6
黄绿色粘痰	6
小时突发	6
绕	6
环丙沙星过敏史	6
娩完整	6
血压控制理想	6
一侧输卵管切开取胚术	6
咬崩右上后牙	6
前哨	6
顶低	6
患者诉近日	6
因搬重	6
因受	6
左侧输卵管伞端积水	6
服用氯吡格雷	6
遂送我院急诊	6
发现左上后牙龋坏	6
前牙残根数年	6
到门诊就诊	6
厉害	6
可见癌栓	6
月前起出现咳嗽咯黄	6
粘稠难以	6
既往甲减	6
外伤致左	6
曾进食海鲜	6
右下后牙烂数日	6
重睑	6
舒乐安定	6
胎盘滞留行	6
食指甲	6
平时嗜肥甘厚味之品	6
在外院治疗后症状反复	6
瘙痒数月	6
患者于今晨开始出现	6
下颌外伤	6
患者于昨晚开始出现发热	6
内翻	6
否认肝炎史	6
发现双下肢	6
检测提示	6
蜜糖	6
舌部疼痛	6
前牙牙龈疼痛	6
清创缝合处理	6
双侧下	6
以双侧	6
现左上肢肿胀	6
项强	6
咳嗽剧烈时觉恶心	6
凌晨再次	6
无明显诱因出现右侧季肋部疼痛	6
多囊卵巢综合征胰岛素抵抗	6
宫颈内膜炎	6
出现左侧胸痛	6
湿性	6
局部皮肤红	6
予药物治疗后好转	6
要求更换	6
翅	6
颈部位置变化	6
示排卵正常	6
黄体酮等治疗	6
体检发现左	6
微创手术史	6
行肾移植手术	6
无创提示	6
半小时前被	6
进食后症状	6
周稽留流产	6
转移灶	6
无气促加重	6
痰量增多	6
虫咬伤	6
肠癌病史	6
脑梗死病史	6
曾在本院诊断为	6
伴咯出	6
患儿左侧	6
风团伴痒数天	6
昨天起病人自觉头晕	6
交代	6
家庭原因出现	6
抗痨治疗后症状缓解	6
无厌食	6
边界欠清晰	6
橘	6
压抑	6
一个星期	6
小时前摔伤头部	6
分散	6
瘤切除术	6
出现左足部疼痛	6
时有流涕	6
右膝关节肿胀	6
检查支原体	6
初有流涕	6
碘过敏	6
平板	6
右手赘生物	6
左肾萎缩	6
炸	6
无明显诱因出现头部	6
塞露通	6
我院早孕期唐氏筛查示双胎之一	6
理会	6
右侧宫角妊娠	6
上腹部及脐周阵发性绞痛	6
月经基本	6
测尿妊娠试验	6
辅助入睡	6
闭合	6
时有咽痛	6
月经延长至	6
我院查性激素提示	6
者自觉	6
鱼腥草过敏	6
左颈部起皮疹	6
自觉左下后牙烂	6
为白色粘稠痰	6
右下颌疼痛	6
右面部起皮疹伴瘙痒	6
上睑松弛	6
低分化腺癌	6
要求检查支原体	6
右上后牙牙龈红肿	6
腰部撞伤	6
诱因出现左肘疼痛	6
红色斑点	6
患者于昨日起反复出现上腹部胀痛	6
及手术史	6
叉	6
头孢地嗪	6
甲功和甲炎	6
右上后牙烂牙数日	6
有高血压冠心病病史	6
都于	6
少许纤维灶	6
得宝松	6
已放疗	6
无意见	6
泰诺过敏史	6
于我院查	6
右侧膝部疼痛	6
扯痛	6
外界	6
自觉左下后牙松动	6
右上牙齿烂	6
去年曾行	6
患者于今早起床后突然出现头晕	6
交通	6
园	6
夜间磨牙	6
体征	6
并出现头晕	6
前列腺炎治疗	6
右上肢起皮疹伴痒	6
服用藿香正	6
子宫附件未见异常	6
寐好转	6
剧烈咳嗽咯黄粘痰	6
回盲部	6
甘和茶	6
持续数秒钟	6
前臂伸侧	6
慢性支气管炎等病史	6
咳黄色痰液	6
做事情	6
自觉腰酸	6
丹红针	6
门诊予口服	6
涓	6
狂躁	6
曾行封闭抗体	6
患者半天前开始出现右上腹痛	6
耳聋史	6
抽搐等不适	6
血色紫暗有瘀块	6
现颈项	6
上消化道	6
因劳累	6
呈放射痛	6
后出现右侧肢体乏力	6
黄绿色稀	6
患者于半小时余前被人打伤致头部	6
棉花	6
要求拔除松动	6
双手起淡红斑	6
胎盘增厚	6
为黄软成形大便	6
右侧巧囊	6
再到	6
使用化妆品	6
舌左侧	6
当时测血压高	6
常需借助药物	6
前臂起	6
造瘘术	6
瘀暗	6
数月来右下后牙反复松动	6
食指被	6
服用赛治	6
后出现全身红斑	6
患者于半小时前突然出现头晕	6
明显变化	6
无明确接触	6
胃脘部灼痛	6
后自验尿妊娠试验弱阳性	6
今来我科诊治	6
自验尿妊娠试纸	6
自然流产后出现	6
中耳	6
有慢性浅表性胃炎史	6
肝包膜	6
既往有乙肝	6
连接处狭窄术后	6
伴有搔痒	6
左下牙龈肿痛	6
后仍感	6
兴趣下降等不适	6
出现面部皮疹	6
大便成型	6
症状基本消失	6
要求监测卵泡	6
量饮水	6
粉红色分泌物	6
缩狭窄样	6
右下肢抽搐	6
之后未避孕未孕	6
经期有	6
宫腔镜检查提示宫腔	6
甲状腺腺瘤	6
皮肤软组织	6
因受凉后出现畏寒	6
月经暂未	6
排黄色水样大便	6
解毒丸后	6
四维彩超未见异常	6
效果尚可	6
二尖瓣重度	6
每隔	6
挫	6
整肠丸后	6
刺激敏感	6
治疗后仍有	6
母亲有同样	6
半天前吃	6
呈烧灼感	6
予治疗后好转	6
嗜酸	6
外踝骨折	6
促排卵助孕	6
有脑血管意外	6
牙龈反复出现瘘管	6
烧灼	6
临床缓解	6
菌丝	6
米诺	6
患者今晨开始	6
子宫纵膈电切术	6
有胆囊切除术	6
患儿晚出现发热	6
曾在卫生	6
呼吸音	6
充盈欠佳	6
半天前觉肌肉酸痛	6
伴有少许咽痛	6
右眼视力下降	6
不能回纳	6
渐转	6
给予中药治疗	6
持续约两	6
右上臂内侧	6
可待因	6
后突然出现腹痛	6
因车祸致头面部	6
子宫角	6
多个周期	6
予护胃	6
右上后牙牙肉疼痛	6
予以保胎治疗	6
进食生冷	6
公交车	6
郊	6
中突然出现	6
今日阴道少量	6
种植失败	6
咳嗽厉害	6
院确诊	6
每次持续约数分钟	6
偏身乏力	6
右上肢起皮疹伴瘙痒	6
之前曾有暴晒	6
试孕半年未孕	6
学习成绩	6
手足脱屑	6
晚餐时	6
吉尼环	6
潺血	6
以空腹	6
病灶剔除术	6
内膜模糊	6
不慎扭伤右肩	6
双羊膜囊	6
搓眼	6
续取药	6
患者于半天前出现腹痛	6
分钟后自行醒转	6
医学院	6
曾于我院急诊就诊	6
小时前出现阴道少许流血	6
内科门诊就诊	6
利胆片	6
肝转移癌	6
酚咖片	6
干裂	6
神经源性膀胱	6
大便稀薄	6
流丰富	6
下颌牙齿松动	6
右手食指	6
埃索美拉唑	6
服丙基硫氧嘧啶后	6
清缝	6
香砂养	6
噩梦	6
宫切除术后	6
天前出现腹泻	6
自述左下牙齿有龋洞	6
国医馆	6
畸胎瘤可能	6
敲	6
服用甲状腺素	6
七叶神	6
紫蓝色	6
曾有青霉素过敏史	6
血管闭塞	6
阿尔	6
白云区第一	6
